reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
a1219fc3-9912-4f9c-a14b-71978208b6d9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,geme ya bagu tapi tolong di chat lagi biar seru😕😕😕😕😕,5,0,2.718.1110,2026-05-02 20:28:23,,,2.718.1110
d757c636-2520-4108-b441-cb1d97913fac,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5,0,2.718.1110,2026-05-02 20:27:46,,,2.718.1110
50cc5692-b822-4dcd-bc5f-fe88f72caa11,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"sebelum update, aman2 aja. kok habis update gabisa login, mau pencet login aja ngelag2 trus. bahkan mau masuk ke beranda aja gabisa. jadi males main game ini",1,0,2.719.1340,2026-05-02 20:26:51,,,2.719.1340
2de65da9-6698-4895-baa5-81547e78a635,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,agak ngelag,4,0,,2026-05-02 20:26:13,,,
701324d9-3cf0-4cea-aa35-8687b8f3fdda,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,banyak keseruan lain nya jadi bagus ini game,5,0,2.719.1340,2026-05-02 20:25:26,,,2.719.1340
9b39576f-468c-4224-9370-166bca331a37,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,butut,1,0,,2026-05-02 20:25:25,,,
ecb6af88-a19a-4c96-9840-b003b07c7ec2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"roblox memang seru tapi tidak seru saat berkomunikasi kenapa harus ada batasan nya, padahal aku sudah verifikasi malah tidak bisa mengirim pesan!!",2,0,,2026-05-02 20:24:56,,,
395ce1e4-d4ba-4dd2-bfd2-8f10c241bfd2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,seru,5,0,2.719.1340,2026-05-02 20:24:14,,,2.719.1340
0b9617f2-a4b7-4325-a1f4-24c4bbe07bf2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kembalikan chat Roblox,5,0,,2026-05-02 20:23:00,,,
4885fbea-958e-4a7d-b271-a4932c8bfa7c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"bagus bgt game nya, banyak map jugaaa",5,0,2.711.876,2026-05-02 20:21:32,,,2.711.876
43af4f02-5032-46e1-9dd5-4eedbd19e632,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"menurut saya banyak map yang seru dan menarik,tetapi semenjak ada verifikasi umur untuk chat yg dikelompokkan sesuai umur yg sudah diverifikasi,sering terjadi kendala bug,lag,dan tiba²dissconnect,dan untuk cheater/yg pake script²itu diperbolehkan??",4,0,2.719.1340,2026-05-02 20:20:33,,,2.719.1340
02d06492-3753-4e0e-8494-5061e78fd4fa,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,memang si mengintal ya lama tapi Gemini seru lohh,3,0,2.719.1340,2026-05-02 20:19:56,,,2.719.1340
9f9c7906-f7dd-434c-a89b-a5181a6d4412,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Game ini bagus tapi kalo mau update itu cukup sulit jadi saya kasih game ini bintang empat,4,0,2.713.912,2026-05-02 20:19:43,,,2.713.912
126811ed-ec4a-4149-806c-898fcc1285f3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sabtu 2 mei kenapa chat dihapus lagi untuk anak 9 tahun ke atas ?? untuk apa???,2,0,2.719.1340,2026-05-02 20:19:38,,,2.719.1340
4a7299e2-4f2b-41ce-b909-b1f385bf7900,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aku kangen Roblox dulu,5,0,2.719.1340,2026-05-02 20:19:35,,,2.719.1340
409f5c6b-ad8d-4d73-97b5-f9721edaa9d5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mohon untuk depolopee untuk membuat game ini tidak ngelag saat di mainkan🙏🙏,4,0,2.717.985,2026-05-02 20:18:57,,,2.717.985
bab197f9-86cb-46d0-9346-77777f5869a6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Erro suka ngelek ngelek ga jelas pdahal sinyal udh kuat,1,0,2.719.1340,2026-05-02 20:18:37,,,2.719.1340
ed2b609e-1d72-4e16-acfa-0d6ed165821b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,seru dan banyak sekali permainya seperti ngetrol hehe pokonya seru,5,0,2.718.1110,2026-05-02 20:17:44,,,2.718.1110
cbaab7d1-48b1-4efc-81ee-a7514276d540,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Hai roblox aku sering bermain game ini karena sangat seru dapat mengobrol dengan teman, mencari teman, dan bermain bersama. Karena itu roblox adalah salah satu game tersedu yang pernah ada di dunia ini dan terimakasih roblox",5,0,2.689.880,2026-05-02 20:17:28,,,2.689.880
ebe2b945-d410-4e97-a4a4-41c9b9da7ad0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"ROSBLOK AILOVYU YU YU, JANGAN SERING"" UPDATE PLSS MEMORI MUU PENUHH WOIYY",5,0,2.717.985,2026-05-02 20:17:10,,,2.717.985
1c89abca-cdf4-4b8f-9333-e466e7a9ad8c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,asli seru banget,5,0,2.717.985,2026-05-02 20:16:58,,,2.717.985
48af3343-c373-4cfd-8b6e-0826e6f8f5fa,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,game nya banyak bug apalagi di komunikasi tolong jangan di batasi,1,1,2.718.1110,2026-05-02 20:16:44,,,2.718.1110
535610ee-43fe-4b54-8212-d31a06397d37,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bacot.,5,0,2.717.985,2026-05-02 20:16:02,,,2.717.985
38973a9f-0d57-4a0c-b7a5-6368d2544cd4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,biasa ajah,3,0,2.718.1110,2026-05-02 20:15:42,,,2.718.1110
52e42316-5a0f-46ac-b495-cc478cc4c26b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"dari segi penampilan dan karakteristik game ini cukup menyenangkan tapi mengapa ketika saya ingin mencoba untuk top up robux untuk pertama kalinya ini tidak bisa, padahal saya sudah membayar dan di proses langsung dari aplikasi ini tapi malah eror dan uang saya hilang begitu saja. mungkin jumlah uang saya sedikit tapi walaupun sedikit ini tetap berharga dan saya sangat kecewa dengan hasil ini",5,1,2.719.1340,2026-05-02 20:15:02,,,2.719.1340
d2e83dfe-ef28-4398-bf64-c665804206fc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"permainan ini sangat seru dan menyenangkan tapi,sayang nya boro kuota😆😆",5,0,,2026-05-02 20:14:45,,,
3bc2f195-17b7-42dd-ba1c-f67a93439dbf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5,0,,2026-05-02 20:14:41,,,
b5b2697b-d57a-4fe9-8d81-79d179ae7454,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,balikin chat nya taekkk,1,0,,2026-05-02 20:13:14,,,
48989007-b959-4d3f-bf67-03a5d16cf15b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,game gak guna,1,0,,2026-05-02 20:13:13,,,
3aa7b02a-7f1d-4ed6-8118-77f0d6655329,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus banget,4,0,2.717.985,2026-05-02 20:13:05,,,2.717.985
ccb36816-47d7-46e2-a365-06b50a0cc14e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gasuka sama update nya. jelek.,1,0,2.719.1340,2026-05-02 20:12:52,,,2.719.1340
19b0d71c-db43-4953-85f4-48ed1e32a46c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,so many platfrom in this game ilove it,5,0,2.718.1110,2026-05-02 20:12:50,,,2.718.1110
efa4e313-a320-417f-8182-2387a6ee76df,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gamenya bagus,5,0,,2026-05-02 20:12:13,,,
58990187-5d9f-44d8-9c20-66127d8b9ecc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sekarang Roblox sudah gak kayak dulu lagi aku kangen Roblox yg dulu,1,5,2.703.1353,2026-05-02 20:11:58,,,2.703.1353
09f93a67-c280-4f82-899d-59468dced64e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ini game nya sangat seru🥳🥳🥳,5,0,2.717.985,2026-05-02 20:11:21,,,2.717.985
6ee64445-3441-4717-ac4c-1f4c96987336,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,upgrade terus😡,2,0,,2026-05-02 20:09:32,,,
46c06d29-804b-411c-a133-8229e1da0192,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,game nya baguss tapi sebaiknya yang buat map yang tidak baik sebaiknya di blok aja min karena banyak anak kecil yang main 😄🙏,4,0,2.717.985,2026-05-02 20:09:19,,,2.717.985
4949b71a-df99-496e-a100-751f590580b6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"robux gue kok ga masuk sii, gue udah bayar mahal mahal gimana ini adminnya, ganti robux gue",1,0,2.719.1340,2026-05-02 20:08:53,,,2.719.1340
0c4f3cc3-308e-4918-9799-efab66359e25,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,game nih ga jelas tolong ya pemilik roblox jangan di privasi chat aku gabisa berkomunikasi sama teman ku sama game ku terkunci aku buat akun roblox dari 2024 tapi masih terkunci di 2026.,1,0,,2026-05-02 20:08:50,,,
e3f4fa7d-6169-4278-8db1-1d4e781cd918,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Security treath nya sangat menggangu,1,0,2.719.1340,2026-05-02 20:08:39,,,2.719.1340
da560dea-adbc-417b-8aae-b34729448980,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,terlalu cepat updatenya,5,0,2.718.1110,2026-05-02 20:08:33,,,2.718.1110
de58ed6d-6bba-4823-a5ae-1ebd852988da,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gara game nya bagus,5,0,2.719.1340,2026-05-02 20:06:49,,,2.719.1340
1c334efd-8986-4478-a178-efd429fa54c9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Game nya bagus,Tetapi masih ada kekurangannya😊,semoga bisa lebih sempurna lagi yaa😊.",4,0,2.719.1340,2026-05-02 20:06:30,,,2.719.1340
7ac91d44-f232-4818-bbaa-2414644032a0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus,1,1,2.718.1110,2026-05-02 20:06:29,,,2.718.1110
22deaa3c-9b94-465e-a3a3-8b171f78493d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Asalamuali kum game nya bagus tp tolong fitur chat nya bisa digunakan lg untuk anak anak yang masih umur 7-17 ya🤬🤬🤬🤬,2,0,2.718.1110,2026-05-02 20:06:22,,,2.718.1110
ffb4b18f-fe40-4874-8e4c-a4c744af4c94,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,update trus tpi gada perubahan,1,0,,2026-05-02 20:05:55,,,
ef6a0a43-ab99-47de-a3b0-2025f81aecdb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,g bisa onmic sama chat dan saya mau verifikasi malah g bisa game tll,1,0,2.718.1110,2026-05-02 20:05:52,,,2.718.1110
adcd1780-9590-4bf3-a043-26a00f08863c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,game ini terlalu keren dan unik,5,0,2.718.1110,2026-05-02 20:05:08,,,2.718.1110
ea7a85c4-41d4-45f6-a3af-44802115e681,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"yg saya mls, kadang tb tb koneksi terputus",4,0,2.717.985,2026-05-02 20:04:10,,,2.717.985
88b375f9-06cd-4aee-b31b-018fe7e8be42,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sistem nya alay susah login gajelas,1,0,2.719.1340,2026-05-02 20:03:48,,,2.719.1340
d03aa790-3684-493d-a493-85ceaa3fffe1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,game bagus dan update yg bisa bua Mabar,5,0,2.719.1340,2026-05-02 20:03:12,,,2.719.1340
7dcf14a1-9739-43c1-8bf6-62f2ed96ff68,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,pls bring back chat roblox,1,0,2.719.1340,2026-05-02 20:03:10,,,2.719.1340
7f5204e8-ba39-4711-a6cb-7840aef6399f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,seru aja sih,3,0,2.719.1340,2026-05-02 20:02:55,,,2.719.1340
a923d9ef-5008-4bb4-9e84-1369ab49df22,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"sudah tidak menyenangkan lagi karena banyak fitur fitur dibatasin dan juga item untuk post baju kita sendiri harus langganan dan bayar 10 robux, dan juga sama isi game semua di roblox kebanyakan brainrot, coba perbaiki lagi fitur fitur yang dibatasin nya di bawah umur 10 saja Karena banyak anak yang masih di usia 5-10.",1,1,2.718.1110,2026-05-02 20:02:20,,,2.718.1110
9d138886-0c44-4fc6-902f-f9ff690b4038,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,seru dan menarik,5,0,2.718.1110,2026-05-02 20:02:09,,,2.718.1110
b77c9947-589b-488c-af1c-ab8ecf4bf13c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"roblok ukimak🙄 minimal kalo ksi verifikasi yg bener lah tombol tekan nyo itu , idk semuo nyo pke IPAD astaghfirullah 🙂💔NAK MAEN MINN NAK MAEEN CUMA IDK BISA TEKAN SAYA SETUJU NYO😭🥺 PERBAIKI DULU BRU TERJUN KE SEMUA KONEKSI HWUWHWUWHUW",1,0,2.719.1340,2026-05-02 20:01:40,,,2.719.1340
8187f978-40e0-4ef4-b42b-c450da783afd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aku suka dengan roblox,5,0,2.717.985,2026-05-02 20:01:24,,,2.717.985
f8c77e83-26b0-479f-8857-b63d0db338ee,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,game kereen selain ff,5,0,,2026-05-02 20:01:18,,,
0055b5fe-0b50-4ba5-8f8f-98675efed22d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gw hapus Roblox ku cuma gara gara gak bisa lanjut main gara gara test nya kede jadi Dandy world ku ngulang dari ... awAl padahal aku main Dandy udah tahun 2020 enam tahun cuma gara gara itu 😭😭 sedih banget gak sih. ..,1,0,2.719.1340,2026-05-02 20:00:53,,,2.719.1340
92b54c85-7b46-4301-a3ee-134c610b5e93,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kenapa Roblox kalo di hapus akun nya di hapus perbaiki lagi 😡😡😡,1,0,,2026-05-02 19:59:53,,,
dbe40ee0-4c1d-48d0-b4c2-619b59d4fcb0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aneh, gw kirim robux ke teman kan butuh email orang tua, nah pas gw masukin robux gw berkurang 25 terus pas cek email ga ada yg masuk, game gajelas penipuan",1,0,2.718.1110,2026-05-02 19:59:10,,,2.718.1110
2202850e-268e-46c2-b62b-ceb95f319d20,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"The developer is unfair, why not let me play Roblox without having a chat feature, the important thing is that I can play, it's so difficult",1,1,2.719.1340,2026-05-02 19:58:56,,,2.719.1340
720825fe-a717-4a09-8ea0-2ab8e6793ee6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,game nya udah GK seru mana chat udah ga bisa harus terus muka klasik juga dihapus gw lebih kangen Roblox 2015 dari pada 2026 game jelek,1,0,,2026-05-02 19:58:19,,,
8e3bf293-13dd-48e9-a130-328105aa96a6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gk ngasih robux gratis + ngehapus chat,1,0,2.715.1115,2026-05-02 19:53:10,,,2.715.1115
bf59ba49-cb51-475d-9446-005dc39db755,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus enak mainnya,1,0,2.719.1340,2026-05-02 19:52:52,,,2.719.1340
ed3fc75e-da20-4262-9299-1a2d28926d15,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,apalah nggak bisa chat sama sekali sekarang,1,0,2.707.734,2026-05-02 19:52:22,,,2.707.734
f197e1cf-6e3c-4b81-bfad-f81876d55b85,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"saya minta ditindak lanjuti atas ferivikasi umur, padahal saya umur 14 tahun, malah dikira umur 9-11 tahun, mohon ditindak lanjuti kejadian ini 🙏🙏🙏 🤬",1,0,2.719.1340,2026-05-02 19:52:10,,,2.719.1340
241c4b84-a342-470c-9c8f-055977e1bb90,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tolong dong untuk gamenya buat makin seru trs untuk robux nya agak murahin dikit lah itu aja sih pendapatnya jadi aku kasih bintang 3 sebernya gak jelek² bgt gak bgs bngt juga sih yaa kyk pas gitu,5,0,,2026-05-02 19:51:43,,,
6461c057-3e67-4322-b4fd-c349e969c3e5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mending blokir aja untuk anak di bawah umur,1,0,2.719.1340,2026-05-02 19:51:20,,,2.719.1340
8ab601eb-b2d9-4988-871d-7ba48f948c5d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,saya bisa bermain dengan teman saya atau saudara saya,5,0,,2026-05-02 19:50:45,,,
52aeeb02-9494-44b2-9598-0afc22d4956b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bikin bisa chat lagi dong untuk semua usia,4,0,,2026-05-02 19:50:42,,,
2ecec4a6-2947-4f2b-ad7a-62b1a7519d68,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,4,0,2.718.1110,2026-05-02 19:50:36,,,2.718.1110
